,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language,author,playtime_at_review,timestamp_created
218,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Game is great. Just needs to be a bit more optimized and Ultra wide support. Other than that, space marines 2 is a great game with a great campaign and lore. I really enjoy playing this game.",True,english,76561198127339489,28.55,2024-09-25 04:47:12
219,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Fuckin lit,True,english,76561198362586256,72.93333333333334,2024-09-25 04:46:12
220,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Cool game, Doom and Gears Of War had a baby and this was born.",True,english,76561199033431569,33.95,2024-09-25 04:45:30
221,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Remember to tip your sniper,True,english,76561198035135657,25.316666666666666,2024-09-25 04:43:33
222,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"I had given up hope for sequel to Space Marine 1 after THQ shut down in 2012-2013.  But it has come back and came back stronger with more presences  that I'm happy more gamers and big mains-streamers/youtubers are getting into 40k more than ever of any 40k games i've known for these past 20 years since i got into the franchise, and i gotten into the series since dawn of war 1 rts style.

Some annoying things i will say about Space marine 2 compared to 1 is just lack of heal options outside of 2 stim LIMIT YOU RARELY FIND WHEN YOU NEED IT, as they ""changed"" away health regeneration off of iconic ""execution"" and only apply it to your ""Armor"" (totally not shield mechanic) but the armor recharge gauge requires you to be not in combat or danger for FIFTEENTH WHOLE SECONDS.  Still doesn't sound that bad? if it wasn't SO ANNOYING while cutting mobs up, while range enemies OUT DPS the time im MELEEING TANKY ENEMIES INTO EXECUTION STATE. 
***REBALNCE YOUR COMBAT SABER INTERACTIVE!!

But I still beat the game on Veteran Difficulty and had a good time to the end,.
",True,english,76561198028075955,21.583333333333332,2024-09-25 04:42:20
223,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,For the Emperor!,True,english,76561198110270561,30.95,2024-09-25 04:40:55
224,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Goat,True,english,76561198210368931,79.4,2024-09-25 04:39:46
225,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"A perfect sequel to Warhammer 40,000: Spacemarine, but an imperfect game.",True,english,76561198064522046,43.13333333333333,2024-09-25 04:35:31
226,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Fml I can't run the game lol,True,english,76561198170148210,0.45,2024-09-25 04:34:53
227,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Amazing, that's all that needs to be said",True,english,76561199235626343,14.233333333333333,2024-09-25 04:34:27
228,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Space Marie go brrrrr, squish many bug, AND SLAY THE HERETICS THAT DARE OPPOSE THE GOD EMPEROR!!!!!!!",True,english,76561199093029914,23.416666666666668,2024-09-25 04:34:14
229,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Best elevator simulator I have ever played. 10/10.,True,english,76561198013475045,8.783333333333333,2024-09-25 04:29:32
230,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0," A linear game with some creative gore and weapons to keep it entertaining. Nothing groundbreaking, but fun.",True,english,76561198006986290,8.316666666666666,2024-09-25 04:28:34
231,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,good game,True,english,76561198045178623,30.966666666666665,2024-09-25 04:24:15
232,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,:) good,True,english,76561199511065508,3.7333333333333334,2024-09-25 04:23:03
233,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,good game. for bois only though. actual cinema of gaming. 9/10,True,english,76561199020973986,37.78333333333333,2024-09-25 04:22:49
234,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Great follow up to SM1. Having a blast in co-op with friends and feels the way gaming should. No messaging no preachy bs just Grimdark fun. 

P.S. running on a 10 year old potato with an AMD RX580 8gig loads a little slow but runs like a dream otherwise.",True,english,76561198023774220,96.48333333333333,2024-09-25 04:22:37
235,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,for the emperor,True,english,76561198842546130,36.2,2024-09-25 04:22:12
236,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Works on Steam Deck, with some minor manual changing of quality settings.",True,english,76561199241879799,49.55,2024-09-25 04:17:39
238,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,15 minutes of multiple crashes and error codes. EAC related and game related. Maybe fix this garbage before releasing. Refund requested. First time ever refunding a game. ,False,english,76561198005949066,0.25,2024-09-25 04:16:04
239,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,this game is so good i can feel the god emperor coming inside of me,True,english,76561198090299836,50.75,2024-09-25 04:15:00
240,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Excellent game worth the wait!
Courage and Honour!",True,english,76561198054255855,10.033333333333333,2024-09-25 04:13:57
241,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,It's good.,True,english,76561198278994524,16.166666666666668,2024-09-25 04:12:30
242,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"40k load screens, good game tho
",True,english,76561198924804926,15.65,2024-09-25 04:10:43
243,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"never read or played anything warhammer related, only know very surface level lore, but this is PEAK",True,english,76561198880502262,8.666666666666666,2024-09-25 04:10:42
244,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,Fix the server issues that i have been having since early access and maybe id give this game a decent review.,False,english,76561198002600268,24.583333333333332,2024-09-25 04:10:25
245,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"games sick asl.

i barely know anything about warhammer but you dont need to know nothing to play this game.
Sick asf combat and Sick asf armour",True,english,76561199149471634,6.916666666666667,2024-09-25 04:09:30
246,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Game just sits at PRECREATING SHADERS. Everything has been updated. My rig is well over the specs, and yes it's on my C drive. This what we get for $70?",False,english,76561198012556593,0.11666666666666667,2024-09-25 04:06:49
247,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"Just Finished the Campaign. Simply an awesome game. You get invested in the story and start to love fighting for the Imperium. If you are already a 40k fan, then even better. The references and all the cool characters you get to see are awesome. Great value of your time and money. Modern day game that takes you back to how games used to feel as a kid. No BS. No woke s***. Just Awesomeness.",True,english,76561198398465607,15.283333333333333,2024-09-25 04:05:26
248,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,FOR THE EMPEROR!!!,True,english,76561198256139088,44.5,2024-09-25 04:03:57
249,"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/header.jpg?t=1726768387,2024-09-09,69800.0,"The game is great when it works.

However, I can't even get past the logo screens on start up anymore. After that, the screen stays black, refuses to load, and eventually just crashes. I've been hard stuck and haven't been able to play since the second day I've had it. I've uninstalled, reinstalled, verified game files, and tried other player recommendations, and nothing works.

It drives me insane that so many people are having these issues, and it's being swept under the rug by so many personalities and media outlets. You literally can't play if you're computer is ""too good"", and there's no word on a fix.",False,english,76561198144876155,15.016666666666667,2024-09-25 04:02:29
250,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,very party very animals,True,english,76561199093180657,53.71666666666667,2024-09-25 06:07:45
251,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,games fine but you can only have one friend pass player join you,True,english,76561198849437485,0.6333333333333333,2024-09-25 05:12:23
252,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,yuh,True,english,76561199185437729,7.833333333333333,2024-09-25 03:40:13
253,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,I like to target the gorilla because.. You know why ;),True,english,76561198420587430,1.85,2024-09-25 01:37:13
254,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Very cute multiplayer game to play with a significant other.,True,english,76561198258625932,11.7,2024-09-25 01:27:55
255,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Only good if you have friends but if your Justin Clements Sierramont middle school San Jose Californa U.S.A. then its not fun because you don't have friends,True,english,76561199279064725,15.833333333333334,2024-09-24 23:57:02
256,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"One of the best party games i have ever played. Beat up your friends and family in spectacular fashion by throwing bombs, hitting them with a shovel, punching them in the face, smacking them or yourself with nunchucks or tasing them with a taser. Do all of this while looking like the most adorable little evil menace that you can customize to your liking. 

Had enough of the team beatup game for a bit? Try the coop pirate mode where you have to fend of a bunch of pirates with your friends or maybe try one of the team game modes like football, hockey or american football. Looking for something different than smashing enemies? Maybe the winter cabin mode is better for you with a bunch of cozy activities and card games. Feeling more like playing a certain kart racer, but dont want to go through the hazzle of paying for another game? Try Nemo Kart (its also in this game)!

Other note worthy stuff:
- Game requires a consistent internet connection, there is no offline mode (yet).
- You can invite a friend along without them having to pay for the game.
- Cosmetics in the game are 99.9% obtainable with in game currencies or through events, exceptions are certain collab skins. 
- All the event passes (battle passes) have been completely free up til now.
- The game updates consistantly.
- There is no penguin animal skin (pls Recreate i beg).",True,english,76561198111818170,61.766666666666666,2024-09-24 23:37:49
257,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"One of the best party games rlly worth your time :D
",True,english,76561199698213768,12.983333333333333,2024-09-24 23:28:01
258,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"FUCK NO

",False,english,76561198054964853,591.75,2024-09-24 22:14:46
260,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,One of the best party games ive played,True,english,76561198082341600,5.316666666666666,2024-09-24 21:27:37
261,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,This Game is Good.,True,english,76561198444583731,3.7666666666666666,2024-09-24 18:34:18
262,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Very Good and Interesting Game,True,english,76561198397488292,1.2166666666666666,2024-09-24 17:59:43
263,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,this game is amazing very fun and entertaining 100% recommend,True,english,76561199588443277,24.816666666666666,2024-09-24 17:57:32
264,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,this is a very fun game to play,True,english,76561199083317781,2.0833333333333335,2024-09-24 17:57:21
265,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"HUH
",True,english,76561199664295226,3.683333333333333,2024-09-24 16:52:35
266,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"Fluffy animals commiting asault, whats not to love
",True,english,76561199160238371,27.883333333333333,2024-09-24 14:21:59
267,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,I see crash team racing in this game,True,english,76561198112615131,3.45,2024-09-24 14:13:23
268,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"i love this
",True,english,76561199058677551,3.283333333333333,2024-09-24 11:45:25
269,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Furries fighting each other,True,english,76561198948603766,10.45,2024-09-24 08:33:55
270,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Fluffy puppy,True,english,76561199627752508,44.36666666666667,2024-09-24 07:13:40
271,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"i dog
me get hit in head
me die
me scream
me fart

Good Game",True,english,76561199108755106,3.9833333333333334,2024-09-24 06:53:37
272,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,mid,True,english,76561199227928490,4.183333333333334,2024-09-24 06:40:53
273,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,very very cool,True,english,76561198143958470,3.6166666666666667,2024-09-24 06:05:16
274,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,fun no mater what,True,english,76561198056427721,6.116666666666666,2024-09-24 05:32:20
275,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"this is the kind of game that will give you facial cramps from smiling too much , gotta play it in small doses",True,english,76561198036852402,1.6666666666666667,2024-09-24 05:14:14
276,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,nice,True,english,76561198414680485,140.9,2024-09-24 05:02:25
277,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Very fun :),True,english,76561198077729062,4.316666666666666,2024-09-24 04:20:08
278,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,aw yeah! i just punched a puppy in the face and i don't regret it 10/10,True,english,76561199061532760,84.2,2024-09-24 02:28:35
279,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,best party game oat,True,english,76561198353325468,84.85,2024-09-24 02:02:44
280,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,as,True,english,76561198420860468,65.53333333333333,2024-09-24 01:59:16
281,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"Refunded, controlled input is so laggy, even with high fps and good internet speed",False,english,76561198126962066,1.4833333333333334,2024-09-24 01:13:08
282,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Games take forever to queue just to find out that most of the lobby is filled with bots.,False,english,76561198315461331,3.2,2024-09-24 01:05:08
283,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,I held off on buying this due to the bad reviews on launch. I decided to give it a try because it was on sale. It is not worth it and is not fun. The game is not responsive and does not feel as clean and fun as what it tries to be.,False,english,76561197996648248,0.95,2024-09-24 00:52:13
284,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,7/10,True,english,76561199249455690,4.05,2024-09-24 00:35:43
285,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,it is really fun and i recomand you play this game,True,english,76561199773537973,18.133333333333333,2024-09-24 00:11:09
286,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,whole lotta smutting in this game but kewl gayme,True,english,76561198973224405,11.55,2024-09-23 23:55:19
287,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Good...,True,english,76561199070841424,3.1666666666666665,2024-09-23 22:08:03
288,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,NAH THIS AINT IT,False,english,76561198146007597,5.1,2024-09-23 21:50:55
289,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,goofy af and so fun nice,True,english,76561199417980049,3.25,2024-09-23 21:19:10
291,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,yes,True,english,76561199222305602,8.583333333333334,2024-09-23 19:35:51
292,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,Fun game,True,english,76561198099579980,10.183333333333334,2024-09-23 18:30:21
293,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,hachiko W,True,english,76561198127906427,2.5166666666666666,2024-09-23 16:24:43
294,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,VERY FUN!,True,english,76561199104702752,7.883333333333334,2024-09-23 16:20:03
296,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,fun game,True,english,76561199228435946,0.5166666666666667,2024-09-23 15:38:44
297,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"I plugged in 2 controllers and they both just control the same character, i just wish developers gave a shit about split screen on pc",False,english,76561198314027001,0.9,2024-09-23 12:19:03
298,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"Game is fun, they added local coop and pretty decent mario kart mode.
maps are pretty good with various designs and theres even football.
You can get a lot of skins for free and those that are for real money too since you get those nemo bucks for achievements and player levels.
Free BP is good but i dont like that i have to choose a side",True,english,76561198083659242,6.683333333333334,2024-09-23 11:55:05
299,Party Animals,"Action, Casual, Indie",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1260320/header_alt_assets_2.jpg?t=1726828129,2023-09-20,5.25,"What I'd call is stupid fun. Just being a goof but having a blast, not even really caring about the out come of the match.",True,english,76561197996256417,3.4833333333333334,2024-09-23 09:47:43
300,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,"I was 13 years old when I got this game, to give you a frame of reference im 25 now. I was always excited for the npc update and I get that somethings were out of their control such as their servers being stolen years ago or it was wiped I cant exactly remember. This game was a blast and I understand the devs are working hard on the npcs and I hope its worth it, but ive waited over a decade of my life to see semblance of what would change this game forever. They've been dangling this carrot in front of us for over a decade. Its actually wild. At one point npcs were talked about so much that they started muting and banning people over it. I don't blame them. What I do blame them for is how long this has taken. Over a decade really? No transparency until recently. Used to be my favorite devs, now i'm just sad. B42 now to B43, I feel like npcs are never gonna happen. 


Maybe instead of perfecting a decade old game you guys should complete this product and move on to the next with bigger and better ideas. 
Maybe you guys should realize we aren't looking for perfection and looking for more gameplay mechanics to extend the life of this game. 

How about you fix your shit with player feedback?

Or is the code so far gone you are gonna push back the date for eternity or until you tell us its scrapped? 

I'm only saying this out of a place of love for the game you guys have made and as a 
disappointed customer.

To one of my favorite devs to a team I no longer believe in, I sure hope you guys release what you promised over a decade ago.",False,english,76561198055766446,45.25,2024-09-25 05:48:52
301,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,So good it has me prioritizing it over my calc 1 exam,True,english,76561199161103717,12.55,2024-09-25 03:33:49
302,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,"Game is too hard, didn't enjoy it at all.",False,english,76561199736061407,3.816666666666667,2024-09-25 03:19:48
303,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,BEST ZOMBIE GAME EVER,True,english,76561199278295761,1049.4166666666667,2024-09-25 02:17:09
304,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,its a rad game,True,english,76561199054744858,21.35,2024-09-25 02:10:23
305,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,fun game big learning curve for new people but you'll get the hang of it.,True,english,76561198417451576,204.93333333333334,2024-09-25 01:55:09
306,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,amazing,True,english,76561198263311191,754.0166666666667,2024-09-25 01:28:07
307,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,"good
",True,english,76561199123107579,17.65,2024-09-25 01:19:57
308,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,HMM,True,english,76561198096952776,52.6,2024-09-25 01:18:59
309,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,good game,True,english,76561199218424619,274.35,2024-09-25 01:02:22
310,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,8.5,love feeding zombies,True,english,76561198801485789,81.56666666666666,2024-09-25 00:53:50
